UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats	FLJ10128	KIAA1561	nucling																									
UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1	SPAG2	AGX1	AgX	UDP-N-acetylglucosamine diphosphorylase 1	UDP-N-acetylhexosamine pyrophosphorylase 1																							
UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1																												
UBA1	ubiquitin like modifier activating enzyme 1	A1S9T	GXP1	UBE1	UBE1X	POC20	CFAP124	UBA1, ubiquitin-activating enzyme E1 homolog (yeast)	POC20 centriolar protein homolog (Chlamydomonas)																				
UBA2	ubiquitin like modifier activating enzyme 2	SAE2	FLJ13058	HRIHFB2115	UBA2, ubiquitin-activating enzyme E1 homolog (yeast)																								
UBA3	ubiquitin like modifier activating enzyme 3	UBE1C	hUba3	NAE2	NEDD8-activating enzyme E1 catalytic subunit	NEDD8-activating enzyme E1 subunit 2																							
UBA5	ubiquitin like modifier activating enzyme 5	UBE1DC1	FLJ23251	UBA5, ubiquitin-activating enzyme E1 homolog (yeast)																									
UBA6	ubiquitin like modifier activating enzyme 6	UBE1L2	FLJ10808	UBA6, ubiquitin-activating enzyme E1																									
UBA7	ubiquitin like modifier activating enzyme 7	UBE1L	D8	UBE2	UBA1B	UBA1, ubiquitin-activating enzyme E1 homolog B (yeast)	UBA7, ubiquitin-activating enzyme E1																						
UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1	RPL40	CEP52	HUBCEP52	MGC57125	MGC126879	MGC126881	L40	ribosomal protein L40	ubiquitin-52 amino acid fusion protein	ubiquitin carboxyl extension protein 52	60S ribosomal protein L40	ubiquitin-CEP52																
UBAC1	UBA domain containing 1	UBADC1	GBDR1	KPC2	Kip1 ubiquitination-promoting complex subunit 2																								
UBAC2	UBA domain containing 2	PHGDHL1	FLJ30548	RP11-178C10.1																									
UBALD1	UBA like domain containing 1	FAM100A																											
UBALD2	UBA like domain containing 2	FAM100B	MGC29814																										
UBAP1	ubiquitin associated protein 1	UBAP																											
UBAP1L	ubiquitin associated protein 1 like																												
UBAP2	ubiquitin associated protein 2	KIAA1491	bA176F3.5	FLJ22435																									
UBAP2L	ubiquitin associated protein 2 like	NICE-4	KIAA0144																										
UBASH3A	ubiquitin associated and SH3 domain containing A	STS-2	TULA	CLIP4	T-cell ubiquitin ligand protein																								
UBASH3B	ubiquitin associated and SH3 domain containing B	KIAA1959	STS-1	TULA2	TULA-2	SH3 domain-containing 70 kDa protein, suppressor of T-cell receptor signaling 1, nm23-phosphorylated unknown substrate	T-cell ubiquitin ligand 2																						
UBB	ubiquitin B	MGC8385	FLJ25987	polyubiquitin B																									
UBC	ubiquitin C	polyubiquitin-C																											
UBD	ubiquitin D	FAT10																											
UBE2A	ubiquitin conjugating enzyme E2 A	UBC2	HHR6A	RAD6A	HR6A																								
UBE2B	ubiquitin conjugating enzyme E2 B	UBC2	HHR6B	RAD6B																									
UBE2C	ubiquitin conjugating enzyme E2 C	UBCH10																											
UBE2D1	ubiquitin conjugating enzyme E2 D1	SFT	UbcH5A	UBCH5	UBC4/5	E2(17)KB1																							
UBE2D2	ubiquitin conjugating enzyme E2 D2	UbcH5B	UBC4																										
UBE2D3	ubiquitin conjugating enzyme E2 D3	UbcH5C																											
UBE2D4	ubiquitin conjugating enzyme E2 D4 (putative)	HBUCE1																											
UBE2E1	ubiquitin conjugating enzyme E2 E1	UbcH6																											
UBE2E2	ubiquitin conjugating enzyme E2 E2	UbcH8	FLJ25157																										
UBE2E3	ubiquitin conjugating enzyme E2 E3	UbcH9																											
UBE2F	ubiquitin conjugating enzyme E2 F (putative)	NCE2	NEDD8 conjugating enzyme																										
UBE2F-SCLY	UBE2F-SCLY readthrough (NMD candidate)																												
UBE2G1	ubiquitin conjugating enzyme E2 G1	UBE2G	UBC7																										
UBE2G2	ubiquitin conjugating enzyme E2 G2	UBC7																											
UBE2H	ubiquitin conjugating enzyme E2 H	UBCH	UBC8	GID3	GID complex subunit 3, UBC8 homolog (S. cerevisiae)																								
UBE2I	ubiquitin conjugating enzyme E2 I	UBC9																											
UBE2J1	ubiquitin conjugating enzyme E2 J1	HSPC153	CGI-76	NCUBE1	UBC6																								
UBE2J2	ubiquitin conjugating enzyme E2 J2	Ubc6p	NCUBE2																										
UBE2K	ubiquitin conjugating enzyme E2 K	HIP2	HYPG	UBC1																									
UBE2L3	ubiquitin conjugating enzyme E2 L3	UBCH7																											
UBE2L6	ubiquitin conjugating enzyme E2 L6	UBCH8																											
UBE2M	ubiquitin conjugating enzyme E2 M	hUbc12	UBC12																										
UBE2N	ubiquitin conjugating enzyme E2 N	UbcH-ben	UBC13	MGC8489																									
UBE2O	ubiquitin conjugating enzyme E2 O	E2-230K																											
UBE2Q1	ubiquitin conjugating enzyme E2 Q1	UBE2Q	PRO3094	NICE-5																									
UBE2Q2	ubiquitin conjugating enzyme E2 Q2	DKFZp762C143																											
UBE2Q2L	ubiquitin conjugating enzyme E2 Q2 like																												
UBE2QL1	ubiquitin conjugating enzyme E2 Q family like 1	FLJ25076																											
UBE2R2	ubiquitin conjugating enzyme E2 R2	UBC3B	CDC34B	FLJ20419	MGC10481																								
UBE2S	ubiquitin conjugating enzyme E2 S	E2-EPF	ubiquitin carrier protein	ubiquitin-conjugating enzyme E2-24 kD	ubiquitin-protein ligase																								
UBE2T	ubiquitin conjugating enzyme E2 T	HSPC150	FANCT																										
UBE2U	ubiquitin conjugating enzyme E2 U	MGC35130																											
UBE2V1	ubiquitin conjugating enzyme E2 V1	UBE2V	UEV-1	CROC-1	UEV1A	CROC1																							
UBE2V2	ubiquitin conjugating enzyme E2 V2	UEV-2	DDVit-1	EDPF-1	MMS2	UEV2	EDPF1	DDVIT1	EDAF-1																				
UBE2W	ubiquitin conjugating enzyme E2 W	FLJ11011	UBC-16	E2 ubiquitin-conjugating enzyme W	N-terminal E2 ubiquitin-conjugating enzyme	N-terminus-conjugating E2	Ubiquitin carrier protein W	Ubiquitin-conjugating enzyme 16	Ubiquitin-protein ligase W																				
UBE2Z	ubiquitin conjugating enzyme E2 Z	FLJ13855	USE1	UBA6-specific enzyme E2																									
UBE3A	ubiquitin protein ligase E3A	EPVE6AP	HPVE6A	AS	ANCR	E6-AP	FLJ26981	Angelman syndrome																					
UBE3B	ubiquitin protein ligase E3B																												
UBE3C	ubiquitin protein ligase E3C	KIAA0010	KIAA10																										
UBE3D	ubiquitin protein ligase E3D	C6orf157	UBE2CBP	DKFZp434A1520	H10BH	YJR141W	UBCH10 binding protein with a hect-like domain																						
UBE4A	ubiquitination factor E4A	UBOX2	UFD2	KIAA0126	E4																								
UBE4B	ubiquitination factor E4B	UBOX3	E4	UFD2	KIAA0684																								
UBFD1	ubiquitin family domain containing 1	FLJ42145	FLJ38870	UBPH	ubiquitin-binding protein homolog																								
UBIAD1	UbiA prenyltransferase domain containing 1	SCCD	TERE1	transitional epithelia response protein																									
UBL3	ubiquitin like 3	PNSC1	HCG-1	DKFZP434K151	FLJ32018																								
UBL4A	ubiquitin like 4A	UBL4	GDX	DXS254E	GET5	MDY2	TMA24																						
UBL4B	ubiquitin like 4B	FLJ25690																											
UBL5	ubiquitin like 5																												
UBL7	ubiquitin like 7	BMSC-UbP	MGC14421	bone marrow stromal cell-derived ubiquitin-like	 ubiquitin-like protein SB132																								
UBLCP1	ubiquitin like domain containing CTD phosphatase 1	MGC10067	CPUB1	CTD phosphatase-like with ubiquitin domain 1																									
UBN1	ubinuclein 1																												
UBN2	ubinuclein 2	FLJ25778	KIAA2030																										
UBOX5	U-box domain containing 5	UIP5	KIAA0860	Ubce7ip5	RNF37																								
UBP1	upstream binding protein 1	LBP-1a																											
UBQLN1	ubiquilin 1	DSK2	PLIC-1	XDRP1	DA41																								
UBQLN2	ubiquilin 2	Chap1	Dsk2	RIHFB2157	LIC-2	CHAP1/DSK2	PLIC-2	N4BP4	PLIC2	NEDD4 binding protein 4																			
UBQLN3	ubiquilin 3	TUP-1																											
UBQLN4	ubiquilin 4	C1orf6	A1U	UBIN	ataxin-1 ubiquitin-like interacting protein																								
UBQLNL	ubiquilin like	MGC20470	MGC26958																										
UBR1	ubiquitin protein ligase E3 component n-recognin 1																												
UBR2	ubiquitin protein ligase E3 component n-recognin 2	C6orf133	bA49A4.1	dJ392M17.3	KIAA0349																								
UBR3	ubiquitin protein ligase E3 component n-recognin 3	ZNF650	KIAA2024	DKFZp434P117	FLJ37422																								
UBR4	ubiquitin protein ligase E3 component n-recognin 4	ZUBR1	KIAA1307	KIAA0462	RBAF600																								
UBR5	ubiquitin protein ligase E3 component n-recognin 5	EDD1	DD5	HYD	EDD	KIAA0896																							
UBR7	ubiquitin protein ligase E3 component n-recognin 7	C14orf130																											
UBTD1	ubiquitin domain containing 1	FLJ11807																											
UBTD2	ubiquitin domain containing 2	DC-UbP	MGC30022	dendritic cell derived ubiquitin like protein																									
UBTF	upstream binding transcription factor	UBF	NOR-90	UBF1	UBF2																								
UBTFL1	upstream binding transcription factor like 1	C11orf27																											
UBXN1	UBX domain protein 1	LOC51035	2B28	UBXD10	SAKS1	SAPK substrate protein 1																							
UBXN2A	UBX domain protein 2A	UBXD4																											
UBXN2B	UBX domain protein 2B	p37																											
UBXN4	UBX domain protein 4	UBXDC1	UBXD2	KIAA0242	erasin																								
UBXN6	UBX domain protein 6	UBXD1	UBXDC2																										
UBXN7	UBX domain protein 7	UBXD7	KIAA0794																										
UBXN8	UBX domain protein 8	UBXD6	D8S2298E	REP8																									
UBXN10	UBX domain protein 10	UBXD3	FLJ25429																										
UBXN11	UBX domain protein 11	UBXD5	SOC	SOCI	socius																								
UCHL1	ubiquitin C-terminal hydrolase L1	PARK5	PGP9.5	Uch-L1	ubiquitin thiolesterase																								
UCHL3	ubiquitin C-terminal hydrolase L3	ubiquitin thiolesterase																											
UCHL5	ubiquitin C-terminal hydrolase L5	UCH37	CGI-70	INO80R	INO80 complex subunit R																								
UCK1	uridine-cytidine kinase 1	URK1	FLJ12255																										
UCK2	uridine-cytidine kinase 2	UMPK																											
UCKL1	uridine-cytidine kinase 1 like 1	URKL1	FLJ20517																										
UCMA	upper zone of growth plate and cartilage matrix associated	C10orf49	GRP	Gla-rich protein																									
UCN	urocortin	UROC	UI	prepro-urocortin																									
UCN2	urocortin 2	UCNI	SRP	URP	UCN-II	prepro-urocortin 2																							
UCN3	urocortin 3	UCNIII	SPC	stresscopin	prepro-urocortin 3																								
UCP1	uncoupling protein 1	UCP	SLC25A7																										
UCP2	uncoupling protein 2	BMIQ4	SLC25A8																										
UCP3	uncoupling protein 3	SLC25A9																											
UEVLD	UEV and lactate/malate dehyrogenase domains	Attp	UEV3																										
UFC1	ubiquitin-fold modifier conjugating enzyme 1	HSPC155																											
UFL1	UFM1 specific ligase 1	KIAA0776	NLBP	Maxer	RCAD	novel LZAP-binding protein	Regulator of CDK5RAP3 and DDRGK1																						
UFM1	ubiquitin fold modifier 1	C13orf20	bA131P10.1																										
UFSP1	UFM1 specific peptidase 1 (inactive)	UFSP																											
UFSP2	UFM1 specific peptidase 2	C4orf20	FLJ11200																										
UGCG	UDP-glucose ceramide glucosyltransferase	GCS	glucosylceramide synthase	ceramide glucosyltransferase																									
UGDH	UDP-glucose 6-dehydrogenase																												
UGGT1	UDP-glucose glycoprotein glucosyltransferase 1	UGCGL1	HUGT1																										
UGGT2	UDP-glucose glycoprotein glucosyltransferase 2	UGCGL2	FLJ11485	HUGT2	FLJ10873	MGC150689	MGC87276	MGC117360	UDP-glucose:glycoprotein glucosyltransferase 2																				
UGP2	UDP-glucose pyrophosphorylase 2	UGP1	UGPP1	SVUGP2	UTP--glucose-1-phosphate uridylyltransferase																								
UGT1A1	UDP glucuronosyltransferase family 1 member A1	UGT1	GNT1	UGT1A																									
UGT1A3	UDP glucuronosyltransferase family 1 member A3	UGT1C																											
UGT1A4	UDP glucuronosyltransferase family 1 member A4	HUG-BR2	UGT1D																										
UGT1A5	UDP glucuronosyltransferase family 1 member A5	UGT1E																											
UGT1A6	UDP glucuronosyltransferase family 1 member A6	HLUGP	GNT1	UGT1F																									
UGT1A7	UDP glucuronosyltransferase family 1 member A7	UGT1G																											
UGT1A8	UDP glucuronosyltransferase family 1 member A8	UGT1H																											
UGT1A9	UDP glucuronosyltransferase family 1 member A9	HLUGP4	LUGP4	UGT1AI																									
UGT1A10	UDP glucuronosyltransferase family 1 member A10	UGT1J																											
UGT2A1	UDP glucuronosyltransferase family 2 member A1 complex locus																												
UGT2A2	UDP glucuronosyltransferase family 2 member A2																												
UGT2A3	UDP glucuronosyltransferase family 2 member A3	FLJ21934																											
UGT2B4	UDP glucuronosyltransferase family 2 member B4	UGT2B11																											
UGT2B7	UDP glucuronosyltransferase family 2 member B7	UGT2B9																											
UGT2B10	UDP glucuronosyltransferase family 2 member B10																												
UGT2B11	UDP glucuronosyltransferase family 2 member B11																												
UGT2B15	UDP glucuronosyltransferase family 2 member B15	UGT2B8																											
UGT2B17	UDP glucuronosyltransferase family 2 member B17																												
UGT2B28	UDP glucuronosyltransferase family 2 member B28																												
UGT3A1	UDP glycosyltransferase family 3 member A1	FLJ34658																											
UGT3A2	UDP glycosyltransferase family 3 member A2																												
UGT8	UDP glycosyltransferase 8	CGT	2-hydroxyacylsphingosine 1-beta-galactosyltransferase																										
